Id,Prediction
r194_c522,4
r199_c522,5
r202_c522,5
r216_c522,3
r230_c522,5
r235_c522,5
r248_c522,3
r255_c522,3
r261_c522,5
r270_c522,3
r272_c522,5
r279_c522,4
r283_c522,5
r286_c522,4
r315_c522,3
r323_c522,2
r349_c522,5
r355_c522,4
r386_c522,3
r390_c522,4
r396_c522,4
r397_c522,2
r401_c522,4
r404_c522,5
r410_c522,5
r417_c522,3
r425_c522,4
r430_c522,4
r434_c522,3
r457_c522,4
r459_c522,3
r465_c522,4
r467_c522,5
r470_c522,3
r485_c522,3
r486_c522,4
r493_c522,5
r495_c522,5
r510_c522,5
r515_c522,2
r517_c522,4
r521_c522,5
r526_c522,4
r531_c522,5
r538_c522,5
r549_c522,3
r566_c522,4
r570_c522,5
r577_c522,5
r619_c522,3
r630_c522,3
r658_c522,3
r661_c522,4
r664_c522,4
r669_c522,4
r685_c522,2
r702_c522,4
r716_c522,3
r723_c522,4
r728_c522,3
r743_c522,5
r779_c522,4
r781_c522,4
r791_c522,5
r803_c522,4
r816_c522,5
r821_c522,2
r857_c522,3
r864_c522,5
r871_c522,3
r881_c522,3
r899_c522,5
r910_c522,5
r927_c522,2
r930_c522,5
r938_c522,4
r966_c522,5
r982_c522,2
r983_c522,3
r997_c522,4
r1057_c522,4
r1080_c522,2
r1085_c522,4
r1089_c522,2
r1093_c522,2
r1104_c522,5
r1107_c522,3
r1113_c522,3
r1115_c522,1
r1128_c522,4
r1146_c522,5
r1163_c522,5
r1165_c522,3
r1173_c522,4
r1179_c522,4
r1184_c522,5
r1190_c522,4
r1207_c522,3
r1211_c522,4
r1220_c522,5
r1230_c522,4
r1244_c522,5
r1249_c522,4
r1261_c522,5
r1270_c522,3
r1271_c522,3
r1285_c522,5
r1301_c522,5
r1304_c522,5
r1307_c522,4
r1324_c522,3
r1327_c522,3
r1337_c522,4
r1345_c522,5
r1347_c522,5
r1386_c522,3
r1401_c522,3
r1407_c522,3
r1434_c522,4
r1443_c522,4
r1456_c522,3
r1503_c522,5
r1512_c522,4
r1536_c522,5
r1543_c522,3
r1549_c522,4
r1551_c522,5
r1557_c522,4
r1570_c522,5
r1571_c522,5
r1574_c522,3
r1584_c522,4
r1600_c522,4
r1602_c522,1
r1605_c522,3
r1655_c522,3
r1661_c522,2
r1665_c522,4
r1672_c522,4
r1673_c522,4
r1693_c522,4
r1694_c522,5
r1701_c522,1
r1704_c522,5
r1711_c522,1
r1729_c522,5
r1732_c522,4
r1736_c522,5
r1747_c522,4
r1760_c522,5
r1762_c522,5
r1767_c522,4
r1774_c522,5
r1782_c522,3
r1798_c522,3
r1802_c522,3
r1811_c522,3
r1812_c522,5
r1814_c522,4
r1822_c522,4
r1831_c522,4
r1832_c522,4
r1854_c522,2
r1860_c522,4
r1878_c522,5
r1887_c522,2
r1895_c522,4
r1903_c522,4
r1910_c522,4
r1912_c522,4
r1921_c522,3
r1923_c522,5
r1924_c522,2
r1931_c522,5
r1942_c522,4
r1949_c522,5
r1969_c522,3
r1986_c522,2
r2014_c522,5
r2030_c522,4
r2036_c522,4
r2049_c522,5
r2066_c522,5
r2071_c522,4
r2078_c522,3
r2083_c522,4
r2090_c522,5
r2099_c522,5
r2101_c522,2
r2109_c522,4
r2111_c522,3
r2115_c522,4
r2116_c522,4
r2118_c522,3
r2144_c522,5
r2181_c522,5
r2185_c522,4
r2189_c522,4
r2212_c522,4
r2228_c522,5
r2236_c522,4
r2264_c522,1
r2268_c522,5
r2274_c522,3
r2275_c522,5
r2280_c522,3
r2284_c522,1
r2291_c522,3
r2293_c522,5
r2296_c522,4
r2307_c522,4
r2311_c522,4
r2316_c522,4
r2318_c522,3
r2321_c522,4
r2329_c522,3
r2331_c522,5
r2348_c522,4
r2349_c522,5
r2357_c522,5
r2386_c522,4
r2390_c522,4
r2393_c522,3
r2400_c522,4
r2405_c522,2
r2418_c522,5
r2447_c522,3
r2450_c522,5
r2451_c522,4
r2467_c522,4
r2479_c522,3
r2524_c522,3
r2529_c522,2
r2530_c522,5
r2574_c522,5
r2590_c522,3
r2593_c522,4
r2609_c522,5
r2615_c522,4
r2616_c522,4
r2624_c522,3
r2676_c522,5
r2679_c522,3
r2681_c522,3
r2690_c522,3
r2755_c522,4
r2779_c522,3
r2784_c522,5
r2785_c522,3
r2787_c522,3
r2794_c522,2
r2795_c522,2
r2798_c522,3
r2809_c522,5
r2822_c522,4
r2826_c522,3
r2856_c522,3
r2860_c522,3
r2865_c522,3
r2891_c522,5
r2903_c522,3
r2905_c522,3
r2915_c522,5
r2916_c522,4
r2925_c522,5
r2927_c522,4
r2939_c522,3
r2950_c522,5
r2961_c522,4
r2966_c522,4
r3011_c522,3
r3018_c522,3
r3019_c522,5
r3030_c522,4
r3031_c522,3
r3037_c522,2
r3038_c522,4
r3040_c522,3
r3044_c522,5
r3047_c522,5
r3049_c522,2
r3053_c522,3
r3059_c522,3
r3073_c522,5
r3082_c522,5
r3092_c522,4
r3094_c522,3
r3099_c522,3
r3120_c522,3
r3127_c522,5
r3130_c522,4
r3134_c522,5
r3151_c522,5
r3158_c522,4
r3160_c522,5
r3161_c522,3
r3175_c522,3
r3188_c522,3
r3193_c522,5
r3208_c522,3
r3215_c522,3
r3226_c522,4
r3228_c522,5
r3232_c522,4
r3235_c522,3
r3243_c522,3
r3261_c522,5
r3277_c522,3
r3278_c522,5
r3288_c522,5
r3293_c522,5
r3299_c522,5
r3304_c522,5
r3319_c522,4
r3322_c522,4
r3329_c522,3
r3332_c522,4
r3350_c522,3
r3354_c522,4
r3360_c522,5
r3366_c522,5
r3369_c522,1
r3372_c522,4
r3382_c522,5
r3404_c522,3
r3408_c522,3
r3423_c522,5
r3433_c522,5
r3442_c522,2
r3451_c522,3
r3456_c522,5
r3459_c522,3
r3460_c522,4
r3467_c522,4
r3473_c522,5
r3486_c522,3
r3492_c522,4
r3495_c522,5
r3500_c522,3
r3501_c522,4
r3502_c522,3
r3509_c522,5
r3519_c522,3
r3522_c522,4
r3539_c522,4
r3546_c522,3
r3548_c522,4
r3549_c522,5
r3550_c522,4
r3558_c522,4
r3563_c522,5
r3570_c522,4
r3603_c522,4
r3611_c522,3
r3622_c522,4
r3627_c522,3
r3629_c522,5
r3634_c522,5
r3686_c522,4
r3698_c522,4
r3703_c522,5
r3705_c522,3
r3718_c522,2
r3734_c522,5
r3741_c522,3
r3764_c522,5
r3765_c522,4
r3768_c522,5
r3774_c522,4
r3781_c522,4
r3813_c522,4
r3814_c522,5
r3819_c522,3
r3839_c522,4
r3865_c522,5
r3873_c522,5
r3876_c522,3
r3882_c522,3
r3893_c522,4
r3911_c522,4
r3935_c522,5
r3939_c522,3
r3944_c522,3
r3947_c522,3
r3955_c522,4
r3961_c522,5
r3972_c522,5
r3975_c522,4
r3982_c522,2
r3993_c522,5
r3998_c522,5
r4020_c522,3
r4027_c522,5
r4036_c522,2
r4051_c522,4
r4056_c522,3
r4087_c522,4
r4098_c522,3
r4101_c522,4
r4110_c522,4
r4117_c522,5
r4123_c522,2
r4131_c522,4
r4145_c522,4
r4149_c522,3
r4153_c522,4
r4164_c522,5
r4174_c522,2
r4183_c522,3
r4189_c522,3
r4199_c522,3
r4200_c522,5
r4218_c522,2
r4227_c522,3
r4231_c522,5
r4242_c522,3
r4251_c522,3
r4254_c522,4
r4256_c522,4
r4259_c522,4
r4276_c522,4
r4278_c522,2
r4280_c522,4
r4281_c522,4
r4293_c522,3
r4300_c522,4
r4311_c522,1
r4317_c522,5
r4320_c522,3
r4352_c522,3
r4353_c522,5
r4354_c522,5
r4355_c522,4
r4358_c522,2
r4360_c522,4
r4364_c522,5
r4368_c522,3
r4381_c522,2
r4404_c522,5
r4406_c522,5
r4419_c522,4
r4428_c522,3
r4437_c522,4
r4440_c522,5
r4458_c522,4
r4465_c522,4
r4469_c522,5
r4471_c522,5
r4478_c522,4
r4488_c522,4
r4491_c522,4
r4507_c522,4
r4534_c522,5
r4535_c522,5
r4543_c522,4
r4566_c522,3
r4580_c522,4
r4591_c522,4
r4592_c522,4
r4597_c522,3
r4600_c522,2
r4603_c522,5
r4607_c522,3
r4630_c522,4
r4644_c522,2
r4649_c522,4
r4666_c522,4
r4682_c522,2
r4694_c522,4
r4695_c522,4
r4711_c522,4
r4712_c522,3
r4719_c522,1
r4721_c522,5
r4734_c522,3
r4739_c522,5
r4743_c522,4
r4752_c522,5
r4758_c522,4
r4767_c522,4
r4769_c522,5
r4781_c522,4
r4794_c522,1
r4795_c522,4
r4807_c522,3
r4819_c522,4
r4828_c522,3
r4829_c522,4
r4840_c522,4
r4847_c522,3
r4856_c522,4
r4875_c522,4
r4880_c522,3
r4882_c522,5
r4886_c522,5
r4902_c522,4
r4912_c522,3
r4919_c522,4
r4934_c522,1
r4937_c522,2
r4942_c522,4
r4978_c522,4
r5006_c522,5
r5014_c522,3
r5016_c522,4
r5028_c522,5
r5030_c522,5
r5038_c522,3
r5041_c522,3
r5057_c522,5
r5061_c522,5
r5068_c522,5
r5078_c522,3
r5089_c522,3
r5091_c522,3
r5099_c522,4
r5101_c522,5
r5129_c522,3
r5133_c522,4
r5136_c522,5
r5173_c522,3
r5174_c522,4
r5198_c522,5
r5209_c522,3
r5231_c522,3
r5257_c522,5
r5258_c522,2
r5260_c522,4
r5284_c522,3
r5303_c522,2
r5312_c522,5
r5347_c522,5
r5348_c522,2
r5350_c522,4
r5360_c522,5
r5364_c522,5
r5378_c522,4
r5383_c522,3
r5393_c522,4
r5399_c522,5
r5412_c522,3
r5416_c522,3
r5420_c522,1
r5431_c522,4
r5434_c522,4
r5449_c522,4
r5456_c522,5
r5473_c522,2
r5477_c522,3
r5481_c522,5
r5492_c522,3
r5504_c522,5
r5520_c522,2
r5549_c522,3
r5552_c522,4
r5564_c522,4
r5566_c522,4
r5569_c522,4
r5570_c522,4
r5575_c522,5
r5586_c522,3
r5587_c522,2
r5590_c522,2
r5593_c522,5
r5606_c522,5
r5618_c522,3
r5636_c522,5
r5642_c522,4
r5646_c522,4
r5647_c522,4
r5663_c522,4
r5665_c522,3
r5680_c522,5
r5681_c522,3
r5685_c522,3
r5694_c522,3
r5702_c522,5
r5709_c522,4
r5719_c522,4
r5721_c522,2
r5723_c522,5
r5725_c522,4
r5747_c522,5
r5756_c522,3
r5778_c522,4
r5796_c522,5
r5803_c522,4
r5817_c522,5
r5822_c522,5
r5825_c522,5
r5828_c522,3
r5836_c522,4
r5844_c522,4
r5849_c522,2
r5856_c522,3
r5876_c522,5
r5881_c522,4
r5885_c522,3
r5891_c522,4
r5898_c522,3
r5900_c522,4
r5902_c522,3
r5911_c522,4
r5918_c522,4
r5936_c522,5
r5942_c522,4
r5954_c522,2
r5979_c522,2
r5983_c522,3
r5984_c522,4
r5990_c522,2
r5995_c522,4
r6002_c522,4
r6009_c522,5
r6020_c522,3
r6021_c522,2
r6084_c522,5
r6086_c522,5
r6108_c522,4
r6111_c522,3
r6116_c522,5
r6117_c522,5
r6147_c522,3
r6148_c522,4
r6164_c522,5
r6168_c522,1
r6171_c522,3
r6179_c522,4
r6181_c522,4
r6184_c522,3
r6203_c522,5
r6206_c522,3
r6213_c522,4
r6220_c522,5
r6242_c522,5
r6253_c522,5
r6255_c522,4
r6264_c522,3
r6274_c522,2
r6276_c522,2
r6298_c522,4
r6303_c522,4
r6306_c522,4
r6307_c522,5
r6332_c522,3
r6346_c522,4
r6349_c522,1
r6368_c522,2
r6373_c522,5
r6382_c522,3
r6384_c522,4
r6387_c522,3
r6393_c522,5
r6399_c522,5
r6401_c522,4
r6402_c522,5
r6403_c522,5
r6416_c522,3
r6425_c522,4
r6427_c522,3
r6437_c522,4
r6442_c522,4
r6454_c522,4
r6463_c522,4
r6466_c522,4
r6477_c522,3
r6485_c522,5
r6487_c522,4
r6506_c522,5
r6527_c522,2
r6540_c522,4
r6555_c522,3
r6561_c522,3
r6571_c522,4
r6572_c522,2
r6593_c522,3
r6595_c522,5
r6598_c522,4
r6607_c522,3
r6610_c522,4
r6638_c522,4
r6641_c522,5
r6664_c522,3
r6692_c522,4
r6698_c522,2
r6719_c522,5
r6724_c522,4
r6726_c522,4
r6733_c522,4
r6740_c522,3
r6741_c522,3
r6743_c522,4
r6766_c522,4
r6777_c522,3
r6787_c522,4
r6814_c522,4
r6826_c522,3
r6830_c522,3
r6833_c522,4
r6855_c522,4
r6859_c522,4
r6861_c522,3
r6876_c522,3
r6879_c522,3
r6880_c522,4
r6881_c522,5
r6887_c522,4
r6889_c522,5
r6903_c522,4
r6948_c522,3
r6954_c522,5
r6963_c522,3
r6964_c522,4
r6975_c522,5
r6990_c522,5
r7014_c522,5
r7027_c522,2
r7036_c522,4
r7037_c522,4
r7048_c522,4
r7055_c522,5
r7058_c522,3
r7079_c522,4
r7088_c522,5
r7094_c522,4
r7116_c522,4
r7142_c522,5
r7151_c522,4
r7159_c522,4
r7160_c522,5
r7162_c522,5
r7171_c522,3
r7173_c522,2
r7178_c522,5
r7186_c522,5
r7195_c522,4
r7203_c522,5
r7208_c522,5
r7220_c522,3
r7226_c522,4
r7233_c522,2
r7238_c522,3
r7242_c522,3
r7243_c522,4
r7255_c522,4
r7259_c522,4
r7261_c522,4
r7275_c522,5
r7276_c522,3
r7281_c522,3
r7285_c522,3
r7296_c522,5
r7331_c522,3
r7332_c522,4
r7335_c522,5
r7348_c522,4
r7354_c522,3
r7361_c522,4
r7367_c522,4
r7383_c522,3
r7395_c522,4
r7404_c522,3
r7416_c522,2
r7418_c522,4
r7431_c522,4
r7451_c522,3
r7459_c522,5
r7463_c522,4
r7476_c522,3
r7480_c522,4
r7490_c522,3
r7512_c522,4
r7530_c522,5
r7531_c522,1
r7563_c522,4
r7572_c522,5
r7582_c522,4
r7599_c522,4
r7600_c522,5
r7607_c522,3
r7619_c522,5
r7625_c522,1
r7629_c522,4
r7649_c522,4
r7661_c522,3
r7666_c522,5
r7667_c522,3
r7672_c522,5
r7680_c522,3
r7697_c522,4
r7710_c522,4
r7712_c522,3
r7713_c522,3
r7723_c522,4
r7731_c522,4
r7744_c522,2
r7746_c522,4
r7749_c522,5
r7769_c522,3
r7784_c522,3
r7788_c522,5
r7795_c522,4
r7798_c522,3
r7811_c522,4
r7817_c522,4
r7821_c522,4
r7827_c522,3
r7839_c522,5
r7847_c522,4
r7850_c522,3
r7860_c522,3
r7874_c522,2
r7877_c522,4
r7878_c522,2
r7886_c522,4
r7890_c522,4
r7893_c522,2
r7894_c522,3
r7899_c522,4
r7910_c522,5
r7912_c522,3
r7922_c522,3
r7934_c522,5
r7935_c522,4
r7940_c522,4
r7944_c522,5
r7967_c522,5
r7971_c522,3
r7972_c522,5
r7989_c522,5
r7994_c522,3
r8011_c522,5
r8027_c522,2
r8033_c522,4
r8053_c522,3
r8054_c522,4
r8058_c522,4
r8063_c522,4
r8071_c522,4
r8075_c522,5
r8080_c522,5
r8082_c522,1
r8088_c522,5
r8095_c522,4
r8097_c522,2
r8100_c522,2
r8104_c522,4
r8107_c522,5
r8119_c522,3
r8122_c522,2
r8129_c522,3
r8143_c522,4
r8146_c522,4
r8149_c522,4
r8182_c522,2
r8185_c522,4
r8197_c522,4
r8210_c522,3
r8227_c522,5
r8228_c522,3
r8229_c522,5
r8248_c522,4
r8249_c522,3
r8250_c522,3
r8262_c522,5
r8264_c522,3
r8275_c522,4
r8279_c522,4
r8283_c522,5
r8288_c522,5
r8289_c522,5
r8293_c522,4
r8294_c522,5
r8311_c522,5
r8313_c522,4
r8319_c522,3
r8323_c522,1
r8332_c522,5
r8337_c522,5
r8341_c522,3
r8345_c522,1
r8359_c522,3
r8360_c522,5
r8362_c522,4
r8377_c522,5
r8381_c522,2
r8382_c522,4
r8383_c522,3
r8387_c522,4
r8388_c522,3
r8394_c522,3
r8395_c522,3
r8397_c522,4
r8414_c522,3
r8424_c522,5
r8435_c522,2
r8436_c522,4
r8440_c522,4
r8446_c522,4
r8459_c522,5
r8474_c522,5
r8478_c522,4
r8482_c522,2
r8487_c522,3
r8488_c522,4
r8489_c522,4
r8491_c522,3
r8501_c522,3
r8504_c522,4
r8509_c522,4
r8518_c522,5
r8520_c522,4
r8531_c522,2
r8540_c522,4
r8543_c522,3
r8556_c522,3
r8575_c522,5
r8583_c522,3
r8596_c522,5
r8625_c522,4
r8626_c522,5
r8627_c522,5
r8628_c522,4
r8632_c522,5
r8651_c522,5
r8653_c522,5
r8658_c522,5
r8668_c522,3
r8670_c522,4
r8683_c522,5
r8688_c522,3
r8699_c522,5
r8712_c522,3
r8714_c522,4
r8718_c522,2
r8726_c522,3
r8727_c522,3
r8733_c522,3
r8741_c522,4
r8746_c522,4
r8750_c522,4
r8765_c522,3
r8768_c522,4
r8778_c522,4
r8782_c522,4
r8789_c522,3
r8795_c522,5
r8802_c522,4
r8804_c522,5
r8813_c522,4
r8815_c522,5
r8817_c522,2
r8818_c522,3
r8832_c522,4
r8846_c522,5
r8847_c522,5
r8850_c522,4
r8859_c522,5
r8865_c522,1
r8866_c522,5
r8891_c522,5
r8905_c522,5
r8906_c522,4
r8913_c522,3
r8917_c522,4
r8938_c522,3
r8942_c522,1
r8945_c522,5
r8946_c522,5
r8948_c522,4
r8950_c522,1
r8966_c522,1
r8982_c522,4
r9003_c522,2
r9008_c522,3
r9011_c522,3
r9032_c522,4
r9033_c522,3
r9044_c522,4
r9061_c522,3
r9071_c522,3
r9083_c522,3
r9093_c522,4
r9096_c522,3
r9102_c522,2
r9103_c522,4
r9104_c522,3
r9108_c522,4
r9114_c522,4
r9149_c522,5
r9163_c522,4
r9164_c522,5
r9184_c522,2
r9198_c522,4
r9221_c522,2
r9246_c522,4
r9247_c522,3
r9252_c522,3
r9268_c522,3
r9276_c522,5
r9279_c522,5
r9280_c522,4
r9284_c522,4
r9289_c522,4
r9293_c522,4
r9306_c522,5
r9312_c522,4
r9313_c522,4
r9331_c522,3
r9333_c522,2
r9334_c522,3
r9341_c522,5
r9349_c522,3
r9353_c522,2
r9365_c522,3
r9371_c522,5
r9372_c522,4
r9376_c522,3
r9377_c522,5
r9381_c522,3
r9383_c522,3
r9390_c522,3
r9394_c522,3
r9404_c522,2
r9406_c522,5
r9407_c522,3
r9414_c522,3
r9419_c522,4
r9420_c522,5
r9428_c522,3
r9432_c522,3
r9435_c522,3
r9444_c522,5
r9446_c522,5
r9486_c522,5
r9491_c522,3
r9495_c522,4
r9499_c522,5
r9504_c522,4
r9534_c522,5
r9539_c522,4
r9541_c522,3
r9544_c522,3
r9545_c522,4
r9554_c522,3
r9555_c522,5
r9556_c522,3
r9570_c522,3
r9607_c522,5
r9630_c522,4
r9642_c522,3
r9648_c522,5
r9692_c522,5
r9698_c522,3
r9727_c522,5
r9748_c522,4
r9755_c522,4
r9768_c522,3
r9769_c522,5
r9778_c522,5
r9784_c522,2
r9788_c522,4
r9812_c522,5
r9816_c522,3
r9824_c522,4
r9827_c522,3
r9846_c522,3
r9859_c522,2
r9862_c522,4
r9870_c522,4
r9878_c522,3
r9882_c522,5
r9895_c522,1
r9900_c522,4
r9905_c522,4
r9918_c522,5
r9924_c522,5
r9926_c522,5
r9932_c522,1
r9951_c522,4
r9953_c522,4
r9957_c522,5
r9961_c522,5
r9975_c522,5
r9984_c522,5
r9990_c522,3
r9994_c522,4
r9996_c522,4
r11_c523,5
r13_c523,2
r17_c523,4
r30_c523,3
r41_c523,4
r44_c523,3
r50_c523,4
r51_c523,3
r65_c523,2
r69_c523,3
r70_c523,5
r81_c523,4
r85_c523,5
r86_c523,4
r98_c523,2
r112_c523,4
r120_c523,5
r135_c523,5
r147_c523,4
r148_c523,3
r167_c523,5
r171_c523,4
r186_c523,3
r187_c523,4
r197_c523,2
r199_c523,3
r216_c523,4
r217_c523,5
r230_c523,4
r231_c523,4
r241_c523,4
r242_c523,2
r248_c523,3
r249_c523,5
r261_c523,3
r271_c523,3
r278_c523,5
r280_c523,2
r296_c523,5
r312_c523,4
r315_c523,4
r318_c523,5
r334_c523,4
r337_c523,3
r347_c523,3
r351_c523,1
r367_c523,3
r372_c523,5
r385_c523,1
r388_c523,4
r407_c523,5
r428_c523,4
r442_c523,2
r459_c523,4
r478_c523,2
r479_c523,4
r493_c523,4
r500_c523,4
r510_c523,4
r513_c523,4
r516_c523,3
r521_c523,5
r530_c523,3
r533_c523,1
r547_c523,4
r555_c523,4
r563_c523,3
r564_c523,2
r581_c523,4
r587_c523,5
r595_c523,5
r607_c523,3
r631_c523,4
r634_c523,4
r642_c523,4
r662_c523,4
r670_c523,3
r678_c523,3
r679_c523,3
r680_c523,2
r685_c523,4
r702_c523,5
r706_c523,4
r708_c523,5
r723_c523,4
r727_c523,5
r733_c523,5
r738_c523,4
r743_c523,2
r746_c523,3
r751_c523,3
r763_c523,4
r767_c523,3
r769_c523,1
r771_c523,5
r787_c523,3
r832_c523,3
r833_c523,2
r836_c523,3
r839_c523,5
r846_c523,3
r864_c523,5
r870_c523,3
r896_c523,4
r897_c523,5
r905_c523,4
r921_c523,3
r924_c523,5
r930_c523,3
r935_c523,5
r945_c523,5
r948_c523,4
r960_c523,5
r966_c523,3
r970_c523,5
r991_c523,3
r1000_c523,5
r1002_c523,3
r1007_c523,3
r1034_c523,5
r1039_c523,4
r1052_c523,3
r1053_c523,5
r1069_c523,1
r1084_c523,3
r1092_c523,4
r1099_c523,4
r1102_c523,5
r1103_c523,2
r1111_c523,4
r1126_c523,3
r1135_c523,4
r1143_c523,4
r1144_c523,4
r1157_c523,3
r1165_c523,3
r1173_c523,4
r1177_c523,5
r1179_c523,1
r1181_c523,5
r1182_c523,3
r1189_c523,3
r1190_c523,3
r1201_c523,3
r1207_c523,5
r1209_c523,3
r1224_c523,5
r1225_c523,3
r1230_c523,3
r1245_c523,5
r1271_c523,4
r1287_c523,5
r1300_c523,4
r1306_c523,2
r1307_c523,4
r1314_c523,3
r1335_c523,5
r1337_c523,3
r1338_c523,2
r1360_c523,3
r1379_c523,2
r1393_c523,4
r1403_c523,4
r1416_c523,4
r1417_c523,3
r1418_c523,3
r1439_c523,4
r1461_c523,3
r1476_c523,5
r1479_c523,4
r1495_c523,2
r1512_c523,5
r1523_c523,5
r1524_c523,4
r1525_c523,3
r1526_c523,4
r1527_c523,4
r1549_c523,5
r1556_c523,4
r1561_c523,3
r1564_c523,2
r1574_c523,5
r1576_c523,1
r1580_c523,4
r1599_c523,5
r1613_c523,4
r1633_c523,5
r1649_c523,3
r1659_c523,3
r1670_c523,4
r1681_c523,5
r1683_c523,3
r1687_c523,5
r1697_c523,4
r1698_c523,4
r1699_c523,5
r1701_c523,2
r1705_c523,5
r1714_c523,5
r1720_c523,4
r1724_c523,4
r1734_c523,4
r1756_c523,3
r1774_c523,5
r1789_c523,5
r1802_c523,4
r1804_c523,2
r1820_c523,4
r1822_c523,5
r1823_c523,5
r1830_c523,5
r1835_c523,5
r1845_c523,4
r1862_c523,5
r1876_c523,4
r1882_c523,5
r1883_c523,4
r1885_c523,4
r1902_c523,5
r1907_c523,5
r1914_c523,4
r1917_c523,4
r1928_c523,3
r1935_c523,5
r1942_c523,4
r1949_c523,4
r1950_c523,3
r1954_c523,3
r1959_c523,4
r1964_c523,3
r1969_c523,4
r1981_c523,4
r1987_c523,4
r1988_c523,5
r1990_c523,4
r1991_c523,4
r2004_c523,2
r2020_c523,3
r2022_c523,4
r2029_c523,3
r2030_c523,5
r2032_c523,3
r2036_c523,4
r2049_c523,1
r2054_c523,4
r2056_c523,2
r2062_c523,4
r2069_c523,4
r2072_c523,4
r2078_c523,1
r2089_c523,2
r2090_c523,2
r2092_c523,4
r2103_c523,3
r2112_c523,5
r2120_c523,3
r2122_c523,5
r2128_c523,4
r2147_c523,2
r2158_c523,5
r2165_c523,4
r2171_c523,2
r2180_c523,5
r2186_c523,3
r2188_c523,3
r2191_c523,2
r2208_c523,5
r2216_c523,3
r2220_c523,1
r2235_c523,5
r2244_c523,1
r2252_c523,3
r2258_c523,3
r2284_c523,4
r2285_c523,3
r2289_c523,4
r2294_c523,2
r2300_c523,3
r2303_c523,2
r2305_c523,4
r2306_c523,5
r2307_c523,3
r2311_c523,3
r2319_c523,4
r2321_c523,4
r2339_c523,5
r2354_c523,4
r2358_c523,4
r2363_c523,2
r2383_c523,5
r2384_c523,5
r2396_c523,5
r2397_c523,5
r2416_c523,3
r2422_c523,4
r2431_c523,4
r2439_c523,3
r2458_c523,4
r2470_c523,5
r2485_c523,5
r2489_c523,4
r2499_c523,4
r2503_c523,3
r2509_c523,3
r2513_c523,4
r2545_c523,4
r2564_c523,2
r2571_c523,3
r2578_c523,2
r2580_c523,4
r2581_c523,4
r2584_c523,4
r2585_c523,4
r2587_c523,4
r2590_c523,5
r2598_c523,4
r2602_c523,5
r2622_c523,4
r2628_c523,3
r2631_c523,4
r2637_c523,5
r2638_c523,5
r2654_c523,4
r2658_c523,3
r2675_c523,3
r2682_c523,4
r2690_c523,3
r2692_c523,3
r2704_c523,4
r2745_c523,4
r2753_c523,3
r2759_c523,1
r2772_c523,5
r2779_c523,5
r2784_c523,4
r2790_c523,2
r2798_c523,3
r2799_c523,5
r2831_c523,2
r2855_c523,4
r2865_c523,4
r2873_c523,3
r2886_c523,3
r2914_c523,4
r2917_c523,2
r2954_c523,3
r2955_c523,5
r2961_c523,4
r2962_c523,3
r2971_c523,3
r2989_c523,5
r2996_c523,5
r3003_c523,4
r3017_c523,5
r3022_c523,4
r3029_c523,4
r3030_c523,5
r3031_c523,3
r3032_c523,5
r3040_c523,5
r3053_c523,5
r3072_c523,2
r3073_c523,2
r3112_c523,2
r3125_c523,5
r3127_c523,4
r3139_c523,3
r3148_c523,3
r3157_c523,3
r3158_c523,3
r3161_c523,5
r3163_c523,5
r3173_c523,4
r3195_c523,2
r3199_c523,4
r3217_c523,2
r3219_c523,5
r3220_c523,3
r3228_c523,4
r3233_c523,3
r3236_c523,5
r3237_c523,3
r3252_c523,4
r3261_c523,5
r3265_c523,3
r3286_c523,2
r3288_c523,5
r3293_c523,3
r3299_c523,4
r3301_c523,3
r3331_c523,5
r3345_c523,3
r3350_c523,4
r3353_c523,4
r3355_c523,5
r3366_c523,3
r3383_c523,4
r3392_c523,4
r3400_c523,3
r3403_c523,3
r3406_c523,3
r3407_c523,3
r3413_c523,3
r3419_c523,5
r3438_c523,3
r3439_c523,2
r3451_c523,4
r3460_c523,3
r3473_c523,4
r3477_c523,3
r3496_c523,5
r3512_c523,5
r3519_c523,1
r3528_c523,5
r3536_c523,4
r3539_c523,5
r3543_c523,3
r3545_c523,5
r3555_c523,3
r3578_c523,1
r3581_c523,4
r3592_c523,4
r3597_c523,5
r3603_c523,4
r3606_c523,4
r3633_c523,3
r3634_c523,4
r3640_c523,5
r3642_c523,4
r3643_c523,5
r3645_c523,3
r3651_c523,5
r3652_c523,3
r3653_c523,5
r3664_c523,4
r3694_c523,4
r3697_c523,4
r3703_c523,4
r3708_c523,3
r3719_c523,5
r3720_c523,3
r3724_c523,5
r3727_c523,1
r3733_c523,4
r3736_c523,4
r3741_c523,5
r3743_c523,3
r3759_c523,2
r3761_c523,2
r3765_c523,3
r3766_c523,4
r3792_c523,4
r3797_c523,5
r3810_c523,5
r3819_c523,3
r3830_c523,4
r3839_c523,4
r3850_c523,5
r3852_c523,1
r3855_c523,2
r3865_c523,4
r3877_c523,5
r3881_c523,4
r3900_c523,3
r3903_c523,4
r3906_c523,4
r3916_c523,4
r3920_c523,3
r3922_c523,5
r3939_c523,3
r3941_c523,4
r3952_c523,5
r3958_c523,5
r3966_c523,4
r3974_c523,1
r3983_c523,4
r3986_c523,5
r3993_c523,3
r3994_c523,3
r3996_c523,3
r3997_c523,4
r4009_c523,3
r4018_c523,4
r4024_c523,5
r4030_c523,4
r4052_c523,5
r4054_c523,4
r4064_c523,3
